Fecha_reporte;MT;Tipo_Mineral;Tonelaje;Ali_Cu;Ali_Pb;Ali_Zn;Ali_Fe;NaCN;ZnSO4;PAX;F582;pH;Flo1_Cu;Flo1_Pb;Flo1_Zn;Flo1_Fe;Cu;Zn;Recup_Cu;CuSO4;SIPX;F582;pH;Flo2_Cu;Flo2_Pb;Flo2_Zn;Flo2_Fe;Cu;Zn;Recup_Zn
4-Nov-15;3354;M4B;0;0.43;0.01;1.66;10.37;60;200;2;5;10.1;4.4;0;24.9;20.5;21.7;30.3;19.5;50;2;5;11.4;2.16;0.01;18.17;15.97;15.95;33.41;31.5
4-Nov-15;3355;M4B;0;0.45;0.01;1.2;9.99;20;150;7;5;10.1;13.5;0.2;7.8;18.1;56.3;12;54;100;5;5;11.4;2.41;0.02;24.57;10.34;15.73;58.85;57
4-Nov-15;3356;M4B;0;0.52;0.02;1.24;17.46;60;150;13;5;10.1;14.3;0.3;5.8;23.5;58.9;9.9;57;50;5;5;11.4;2.67;0.01;26.82;13.14;11.38;47.61;45.5
4-Nov-15;3357;M4B;0;0.52;0.01;1.03;11.31;20;150;15;5;10;15;0.2;4.4;18.7;62.8;9;61;50;5;5;11.4;2.14;0.01;20.77;9.36;14.81;70.12;68
4-Nov-15;3358;M4B;0;0.51;0.02;1.2;13.16;20;150;20;5;10.1;15.9;0.6;5;20.9;66.9;8.9;65;50;5;5;11.3;2.66;0.01;25.54;12.83;16.47;66.83;65
4-Nov-15;3359;M4B;0;0.31;0.02;1.31;9.62;20;200;5;5;10.2;13.3;1;7.6;17.1;46.3;6.2;44;100;2;5;11.4;1.91;0.08;32.58;7.55;16.75;67.57;65.5
4-Nov-15;3360;M4B;0;0.47;0.01;1.8;14.56;60;150;2;5;10;11.9;0.2;12.8;18.7;16.4;4.6;14;50;5;5;11.3;4.66;0.12;32.3;12.65;37.19;67.44;65.5
4-Nov-15;3361;M4B;0;0.48;0.02;0.93;12.78;30;150;10;5;10.1;10.9;0.6;5;20.2;54.3;12.6;52;50;3;2;11.4;2.2;0.06;21.65;10.91;11.39;57.4;55
4-Nov-15;3362;M4B;0;0.51;0.01;1.15;11.24;40;150;6;5;10.1;2.6;0;8.5;34.7;29.8;43.1;28.5;50;2;5;11.4;1.56;0.01;3.91;35.87;11.5;12.79;10
9-Nov-15;3363;M4B;0;0.54;0.01;0.79;11.31;40;200;3;5;10.1;10;0.1;11.2;15.9;30.7;23.9;28.5;100;8;5;11.4;2.28;0.02;4.28;33.63;39.59;51.86;50
9-Nov-15;3364;M4B;0;0.66;0.01;1.65;11.78;30;250;5;5;10;8.7;0.1;19.7;17.3;25.3;23;23;50;2;5;11;4.99;0.06;24.16;12.48;24.86;48.35;46
9-Nov-15;3365;M4B;0;0.51;0.01;0.56;11.75;20;100;4;5;10.2;7.7;0;7.1;25.8;31;25.8;29;200;4;5;11.2;1.72;0.01;2.85;33.06;22.29;33.48;31.5
27-Oct-15;3374;MP;192064;0.2;0.91;1.02;3.1;20;100;25;15;9.8;3;22.4;2.7;7.2;49.5;8.6;47;200;5;5;11.3;1.8;1.52;27.6;4.6;26.1;78.2;76
3-Nov-15;3375;M4B(Ox);101333;0.89;0.02;3.1;6.99;60;180;2;10;10.1;6.7;0.1;35.5;6.3;10.7;15.7;8.5;100;5;10;11.3;7.67;0.08;27.62;8.33;58.04;57.59;55.5
8-Nov-15;3376;M6;49808;1.62;0.03;2.51;10.63;30;200;15;10;10;24.9;0.4;13.6;13.1;54.2;19.6;52;250;10;5;11.3;7.43;0.08;40.37;6.15;20.25;72.99;71
13-Nov-15;3388;M6;173333;1.72;0.03;1.55;4.56;40;200;40;20;10.1;28.1;0.3;13.7;7.4;69.4;37;67;250;15;5;11.3;6.35;0.1;31.13;3;8.18;43.77;41
23-Nov-15;3439;M6;135510;1.67;0.03;4.22;5.56;50;200;55;25;9.9;23.8;0.3;14;9.4;75.9;17.7;73.5;350;10;5;11.2;2.41;0.07;45.36;2.73;10.03;74.84;73
27-Nov-15;3440;M2A(Ox);10000;0.46;0.01;0.24;4.39;40;50;3;5;10.2;16.3;0.1;1.4;16.2;59;9.6;57;;;;;;;;;;;
27-Nov-15;3441;M4B(Ox);10000;0.43;0.01;1.55;8.46;50;180;2;5;10;10.8;0.1;13.2;13.4;17.8;6;16;150;4;5;11.3;3.37;0.07;24.65;10.24;34.18;69.22;67
27-Nov-15;3442;M2;10000;0.36;0.01;0.17;2.78;30;50;6;5;10.1;11;0.2;4.5;15.3;75.1;68.8;73;;;;;;;;;;;
27-Nov-15;3443;M4B(Ox);10000;0.4;0.02;1;7.21;40;180;3;10;10;13;0.5;4.6;16.5;45.4;6.3;43.5;100;6;5;11.4;2.75;0.05;25.01;7.08;18.38;66.06;64
27-Nov-15;3444;M4B(Ox);10000;0.36;0.01;0.67;6.2;40;180;3;5;10;11.7;0.2;4.1;14.2;43.6;8.6;41.5;100;4;5;11.4;3.13;0.03;21.24;8.24;15.13;57.03;55
27-Nov-15;3445;M2A(Ox);10000;0.44;0.01;0.31;6.24;40;50;6;5;10;9.1;0.1;6.5;14.9;66.8;64.1;65;;;;;;;;;;;
30-Nov-15;3446;M2A;72064;0.11;0.01;0.07;1.99;;;10;5;10.1;4.1;0.2;0.6;4.9;64.5;12.4;62;;;;;;;;;;;
;3464;M4B;0;0.19;0.77;0.88;2.73;40;150;5;5;9.5;1.4;29.9;2;3.9;14.9;4.9;13;100;10;5;11.5;4.61;1.36;25.06;8.44;70.18;84.14;82
;3465;M4B;0;0.19;0.77;0.88;2.73;40;200;10;5;9.5;1.8;34.9;5.6;6.9;59.3;21.1;57;150;15;5;11.5;0.89;1.63;27.66;4.95;19.46;70.82;69
;3466;M4B;0;0.13;0.8;0.89;3.36;40;150;5;5;9.5;0.8;35.2;1.9;2.8;10.8;3.9;9;100;10;5;11.6;2.55;1.51;21.5;9.25;66.03;79.55;77.5
;3467;M4B;0;0.16;1.27;1.31;3.39;40;200;6;5;9.5;2.2;37.7;3.4;4.4;39.6;7.5;37.5;150;10;5;11.4;1.84;1.24;30.18;4.99;43.12;85.57;84
;3468;M4B;0;0.06;0.68;0.96;3.28;20;200;8;10;9.7;0.8;18.4;2.2;3.3;35;5.9;32;150;8;5;11.5;0.76;1.36;18.37;5.22;49.76;75.07;72
;3469;M4B;0;0.1;0.87;1.25;3.69;40;200;10;5;9.8;1.1;30.8;2.7;3.7;27.1;4.8;25;180;10;5;11.4;1.18;1.18;22.85;5.32;63.09;89.4;87
16-Dic-15;3511;MP;186975;0.23;1.26;0.65;3.17;40;200;5;5;9.5;2.8;35.5;3.7;5.2;36.3;16.5;35;100;10;5;11.7;2.94;2.4;11.41;7.01;51.53;69.46;68
16-Dic-15;3512;MP;180345;0.14;0.86;1.03;2.84;40;200;5;5;9.6;2.3;29.6;4.2;4.3;35.9;7.4;35;150;10;5;11.6;1.65;1.82;23.43;6.15;51.25;81.13;79
16-Dic-15;3513;MP;69675;0.21;1.32;1.21;3.16;20;200;6;5;9.5;2.7;32.4;4.1;5.8;43.7;11.5;42;100;10;5;11.5;2.13;1.72;22.05;6.19;43.07;77.08;75
16-Dic-15;3514;M4B;23501;0.77;0.01;1.71;7.94;90;200;4;10;9.8;13.3;0.1;24.9;10.7;25.1;21.2;23;50;5;10;11.7;9.14;0.06;20.79;10.45;48.15;49.28;47.5
19-Dic-15;3515;M5;11284;2.08;0.01;0.38;6.36;50;0;60;15;10.2;33;0.1;6;7.8;70.9;70.2;69;;;;;;;;;;;
19-Dic-15;3516;M6;60683;1.21;0.03;1.12;3.64;40;150;30;20;10.3;23.3;0.5;15.1;6.5;65.7;43.3;64;250;10;5;11.2;4.85;0.1;12.2;3.51;6.8;17.34;15
19-Dic-15;3517;M4BT;38576;0.84;0.03;2.81;6.31;30;200;30;10;10.3;22.4;0.6;9.6;16.3;69.3;8.6;67.3;250;10;5;11.3;2.07;0.05;48.17;3.86;12.17;82.32;80
19-Dic-15;3518;M4BT;23535;0.95;0.06;3.5;6.11;50;250;20;50;10.3;21;1.4;5.6;12.7;72.5;5.3;70.5;300;5;5;11.1;1.57;0.09;47.68;3.38;10.57;88.02;86
22-Dic-15;3519;M4B(Ox);17066;0.79;0.01;1.41;7.43;60;200;5;10;9.8;19.8;0.1;15.1;15.2;30.7;13.1;28;100;10;5;11.3;6.84;0.02;22.65;8.48;34.59;64.12;62
27-Dic-15;3520;M6;30923;1.22;0.05;1.9;2.18;45;200;15;9.5;10.1;21.3;0.8;6;10.6;72.3;14.1;70.5;200;20;10;11;4.75;0.1;30.5;3.77;18.21;81.79;80
27-Dic-15;3521;M4BT;63615;0.9;0.08;1.39;6.77;20;200;20;9.22;10;16.7;1.8;4.4;13.6;58.9;9.1;57.5;150;15;10;11.5;4.53;0.31;33.67;5.86;19.26;83.64;81.6
13-Ene-16;3522;M6;140753;1.63;0.04;2.54;4.89;80;200;35;5;10.3;31.8;0.7;6.1;9.2;84.2;10.1;82;250;25;5;11.2;3.08;0.03;49.68;2.89;8.38;84.23;82
5-Feb-16;3618;M4B;102585;0.15;1.3;1.04;3.28;40;200;5;5;9.3;1.8;28.5;3.8;4.6;49;14.9;47;200;15;5;11.5;1.39;1.94;23.28;7.05;32.41;76.42;74
5-Feb-16;3619;M2A;114908;0.12;0.01;0.04;3.7;;;20;10;10.2;4.9;0.3;0.2;5.2;44.2;6.3;42;;;;;;;;;;;
5-Feb-16;3620;M2A;24638;0.09;0.01;0.03;2.55;;;10;10;10.1;4.6;0.2;0.3;5.1;63.9;10;62;;;;;;;;;;;
5-Feb-16;3621;M2A;243711;0.43;0.01;0.04;5.28;10;;12;10;10.3;13.9;0.1;0.4;12.2;62.8;21.4;61.5;;;;;;;;;;;
6-Feb-16;3622;M4B;51233;0.12;0.86;0.92;3.51;20;180;5;5;9.6;3.6;29.8;6.1;5.5;68.3;14.2;44;150;10;5;11.3;0.37;2.15;14.19;4.3;16.04;76.08;78
6-Feb-16;3623;M4B;16241;0.35;0.51;0.84;2.82;20;180;5;5;9.7;3.5;10.3;2.8;5.7;40.6;13.5;38.5;150;10;5;11.3;5.08;0.7;22.12;9.46;43.07;76.48;74.5
10-Feb-16;3624;M4B;34144;0.45;0.01;1.05;5.12;40;200;10;5;10.1;7.4;0.1;17.1;6.4;24.6;24.4;22;10;12;10;11.1;3.56;0.03;3.02;6.33;25.24;9.19;7
13-Feb-16;3625;M1;40000;1.09;0.01;0.03;7.54;10;0;5;10;10.1;17.7;0.1;0.4;19.7;95.7;70.4;93;;;;;;;;;;;
13-Feb-16;3626;M2A;57645;0.57;0.01;0.11;8.44;30;;35;15;10.3;10.5;0;1.5;15.4;67.4;55.6;66;;;;;;;;;;;
14-Feb-16;3627;M6;54518;0.75;0.03;1.34;3.13;50;150;30;10;10;24.8;1;4.3;8.8;82.6;7.9;81;250;10;0;11.3;2.41;0.05;38.64;3.49;9.82;87.14;86
22-Feb-16;3628;M6;82380;1.6;0.03;2.13;5.37;90;200;60;20;10.2;37.6;0.6;4.7;9;75.1;7.1;74;200;20;5;11.5;4.15;0.06;40.39;3.37;11.74;85.6;75
22-Feb-16;3629;M5;162124;1.37;0.02;0.18;7.97;60;;60;30;10.1;33;0.2;3.2;9.7;84.5;59.2;83;;;;;;;;;;;
22-Feb-16;3630;M5;25000;1.58;0.02;0.14;14.45;5;;35;10;10.5;26.9;0.2;2.3;23.6;90.8;86.1;88;;;;;;;;;;;
27-Feb-16;3631;MP;1000;0.1;4.31;2.43;5.47;15;250;10;5;9.8;0.5;56.6;5.7;3.2;33.9;16;31.9;200;10;5;11.2;0.52;3.62;39.22;3.91;28.04;79.02;77
27-Feb-16;3632;MP;1000;0.11;0.79;0.69;2.38;10;250;5;5;9.8;2.3;21.9;8.1;6.4;62;34.3;60.5;200;10;5;11.2;0.86;1.53;14.66;9.11;20.38;54.63;52.5
27-Feb-16;3633;MP;1000;0.19;1.07;0.95;2.39;30;200;10;5;9.7;3.1;27.6;4.1;5.1;50.3;13.6;48.5;200;10;5;11.2;1.42;1.52;21.62;5.4;24.55;74.44;72.4
27-Feb-16;3634;MP;1000;0.21;1.25;1.23;2.92;40;200;10;10;9.9;2.2;38.6;4.3;3.7;26;8.5;25;200;10;5;11.3;2.44;2.66;28.02;5.79;41.55;79.15;77.1
27-Feb-16;3635;MP;1000;0.22;1.08;0.94;3.43;40;200;10;5;9.7;3.6;32.9;3.5;6.8;45.4;10;43.5;200;10;5;11.2;2.44;1.56;23.25;6.96;37.27;81.04;79
27-Feb-16;3636;MP;1000;0.11;1.35;0.74;2.37;30;200;10;10;9.8;0.7;38.3;2.2;3.8;19.7;9.5;18;200;10;5;11.2;2.45;1;24.05;7.66;55.83;84.21;82.2
27-Feb-16;3637;MP;1000;0.19;1.85;0.81;2.44;40;200;20;10;9.7;1.9;35.2;1.6;6.5;47.5;9.3;45.5;200;10;5;11.3;2.47;1.38;20.63;7.77;42.92;85.01;83
27-Feb-16;3638;MP;1000;1.32;0.15;0.36;3.57;10;50;40;20;10.2;26.1;2.8;6.5;6.7;73.6;70;71.6;;;;;;;;;;;
27-Feb-16;3639;MP;1000;0.12;2.7;1.4;3.57;15;250;10;5;9.8;1.2;41.9;3.9;4.4;56;16.6;54;200;10;5;11.2;0.88;2.25;25.06;4.55;29.75;77.56;75.6
27-Feb-16;3640;MP;1000;0.18;2.3;1.63;3.61;30;250;25;10;9.7;1.9;31.6;9.9;7.3;68.1;40.1;66;200;10;5;11.2;0.9;2.06;26.56;4.47;16.89;55.47;53.5
27-Feb-16;3641;MP;1000;0.11;1.01;1;2.96;40;200;10;5;9.9;1.7;25.9;6.4;4.8;58.4;22.8;56.4;200;5;5;11.2;0.92;1.1;20.66;6.39;32.47;75.35;73.5
27-Feb-16;3642;MP;1000;0.14;1.01;1.05;3;20;200;7;5;9.8;2.8;25.7;7.4;5.1;60.5;21.7;58.5;200;10;5;11.2;0.74;1.74;18.7;4.37;19.76;67.6;66
27-Feb-16;3643;MP;1000;0.1;0.74;0.7;2.24;15;200;10;5;9.1;1.8;24;2.3;4.2;47.1;8.6;45.1;200;5;5;11.2;0.93;1.01;15.77;8.4;34.83;84.93;83
27-Feb-16;3644;MP;1000;0.16;1.26;0.72;2.68;15;200;5;5;8.9;2.3;27.5;1.7;4.9;59.6;9.5;57.6;200;5;5;11.2;1.37;1.31;18.07;8.77;28.83;84.15;82.2
27-Feb-16;3645;MP;1000;0.12;1.49;1.14;2.86;20;200;10;10;9.6;1.9;32.2;8;6.7;63.2;28;61.5;200;10;5;11.2;0.47;1.71;20.63;6.55;14.24;67.18;65.2
27-Feb-16;3646;MP;1000;0.1;0.72;0.54;2.44;30;150;6;5;9.9;1.3;25.4;1.8;4.2;31.4;8.2;30.4;150;5;5;11.7;1.62;1.58;15.27;6.83;48.74;81.28;80
27-Feb-16;3647;MP;1000;0.32;0.51;0.83;3.45;30;200;9;5;9.8;7.1;14.2;3;8.8;67.1;10.8;65.1;200;5;5;11.7;1.97;0.97;21.92;5.9;18.38;79.07;77.1
27-Feb-16;3648;MP;1000;0.1;0.61;1.04;2.78;30;200;5;5;10;2.2;18.4;4.3;5.8;53.2;10;51.2;200;5;0;11.7;0.66;1.6;19.17;6.61;28.03;79.06;77.1
27-Feb-16;3649;MP;1000;0.14;0.97;1.28;2.77;40;200;5;5;9.9;1.8;26.3;6.7;3.9;35.4;14.1;33;200;5;5;11.6;1.02;2.08;26.56;4.47;24.03;67.66;66.5
27-Feb-16;3650;MP;1000;0.17;0.6;0.78;2.2;20;200;10;15;9.5;4.5;18.5;11.3;7.8;70.3;39.2;68.3;200;10;10;11.1;1.03;1.24;19.02;7.73;13.17;54.61;52.6
27-Feb-16;3651;MP;1000;0.2;0.76;0.92;2.7;60;250;5;10;9.6;5.2;31;3.2;8.3;51.8;7.1;50.8;250;5;10;11;2.34;1.88;27.2;7.57;33.92;85.67;83.7
27-Feb-16;3652;MP;1000;0.23;0.83;0.72;2.4;20;200;5;10;9.6;5;30.6;4.9;7.5;47;14.6;45;200;5;10;11.1;3.71;2.44;22.46;8.13;40.55;77.5;75.5
27-Feb-16;3653;MP;1000;0.19;0.79;0.8;2.67;50;250;5;10;9.6;6.1;30.6;3.1;8.1;64.3;7.6;62.3;200;5;10;11.1;1.05;3.1;22.91;4.97;15.77;81.76;80
22-Feb-16;3654;M6;5563;2.46;0.02;5.38;11.57;60;250;30;20;10.2;28.6;0.1;14;13.1;61.9;14.2;60;250;50;5;11.5;6.85;0.02;44.42;5.22;27.19;82.75;81
22-Feb-16;3655;M2AT;7504;3.02;0.01;0.31;16.89;5;0;40;10;10.5;30.3;0;2.9;23.5;94;90.9;91;;;;;;;;;;;
7-Mar-16;3666;M6;66210;1.78;0.02;2.84;5.1;80;120;15;10;10;16.6;0.2;24.3;5.5;89.4;82.3;87;200;20;5;11.3;2.54;0.02;10.26;4.19;5.8;14.72;13
14-Mar-16;3667;M6;22594;0.79;0.08;0.98;2.3;40;100;25;5;10;24.8;1.5;9.9;11.3;85.1;27.6;82.5;150;5;0;11.3;2.23;0.2;40.53;2.78;4.16;61.67;58.7
17-Mar-16;3668;M6;62408;2.01;0.05;4.78;5.3;40;200;20;10;9.9;16.2;0.4;29.4;7.2;86.1;66.2;84;200;15;5;11.3;3.61;0.06;35.81;4.1;7.51;31.5;29.5
27-Mar-16;3677;M4B;44366;0.32;0.09;0.92;3.93;20;100;15;5;10.1;7.3;2.7;2.8;9.3;51.4;7.5;49.4;200;5;0;11.3;2.12;0.23;21.96;7.23;21.66;85.3;83.3
27-Mar-16;3678;M6;47183;2.13;0.02;2.07;10.47;50;150;20;10;9.8;23.8;0.2;5.4;23.5;84.7;19.4;82.7;250;5;;11.4;5.15;0.01;29.4;12.89;13.62;78.9;77.9
27-Mar-16;3679;M6;19399;0.43;0.07;0.74;5.11;20;100;10;5;10;17;3.3;3;8.3;73.9;7.7;71.9;200;10;;11.4;2.49;0.18;19.9;4.41;19.05;89.5;87.5
5-Abr-16;3740;M6;32959;2.01;0.04;2.32;5.44;90;150;20;5;10.4;30.5;0.5;8.7;9.1;82.8;20.7;81;250;40;5;11.4;5.13;0.03;42.56;3.6;10.38;75.37;73.4
5-Abr-16;3741;M5;32959;1.61;0.02;0.22;4.64;45;0;60;10;10.4;31.6;0.2;4.4;8.3;89.2;87.2;87.2;;;;;;;;;;;
5-Abr-16;3742;M2A;32959;0.25;0.02;0.04;2.09;40;0;45;5;10.3;10.7;0.5;0.5;4.7;68.3;15.3;66.3;;;;;;;;;;;
13-Abr-16;3743;M4B;50179;2.57;0.01;2.53;17.16;5;200;20;10;10.2;24.3;0.1;10.5;23.7;87.6;38.5;85.6;250;10;10;11.2;4.46;0.01;32.27;13.67;7.98;58.89;57
13-Abr-16;3744;M6;227993;1.78;0.03;3.15;9.38;60;200;15;10;10.3;32;0.3;11.5;12.9;74.9;15.5;73;250;15;5;11.2;5.17;0.02;46.61;5.75;15.47;80.16;78
13-Abr-16;3745;M5;124894;1.29;0.02;0.18;9.1;30;100;20;5;10.4;30.9;0.2;3.6;11.2;85.3;73;83.3;;;;;;;;;;;
15-Abr-16;3746;M6;109301;2.18;0.02;5.5;11.4;45;250;15;10;10.2;29.6;0.2;13.3;14.6;71.1;13;69;300;45;5;11.2;4.64;0.01;47.95;5.84;20.07;84.47;82.5
15-Abr-16;3747;M6;81180;1.58;0.02;1.36;8.56;60;150;10;10;10.2;34.4;0.2;7.5;11.6;76.4;18.6;74.5;150;15;5;11.3;6.67;0.02;36.67;5.87;12.33;75.46;73.5
15-Abr-16;3748;M6;37511;1.32;0.05;0.55;5.03;90;50;20;10;10.2;32.3;1.2;3;9.6;79.8;17.9;78;50;5;5;11.3;8.98;0.14;29.4;6.24;9.29;73.38;71.5
15-Abr-16;3748;M5;37511;1.3;0.05;0.53;5.01;60;50;45;10;10.2;25.1;1;8.8;8.6;88.1;77.8;86;;;;;;;;;;;
18-Abr-16;3749;M2AT;76759;0.79;0.02;0.38;5.11;5;50;50;5;10.3;18.4;0.2;4.3;11.8;65.7;31.7;64;;;;;;;;;;;
18-Abr-16;3750;M4B;40856;0.68;0.02;0.91;7.15;5;150;60;5;10.3;17.6;0.3;4.9;17.6;62.6;13.1;61;50;5;5;11.4;5.37;0.03;24.68;10.07;23.58;81.73;79.5
28-Abr-16;3759;M2A;12851;0.45;0.01;0.56;4.59;50;250;5;15;9.8;10.3;0;14.7;9.9;68.2;77.9;66;;;;;;;;;;;
28-Abr-16;3760;M4B;95779;0.91;0.03;1.5;6.25;20;300;5;10;9.5;9.6;0.2;17.6;8.5;23.3;25.4;21;250;5;10;11.2;10.89;0.22;14.83;13.65;54.25;43.8;42
1-May-16;3761;M5;28695;0.66;0.01;0.06;4.33;30;0;20;10;9.9;21;0.1;1.5;7.8;83.2;59.2;81;;;;;;;;;;;
1-May-16;3762;M4B;22586;1.55;0.01;0.9;9.68;10;250;10;10;9.6;20.6;0.1;4;17.3;55.4;18.8;53.5;200;5;5;11.3;13.38;0.01;17.13;14.6;33.95;75.99;74
1-May-16;3763;M2A;28875;0.67;0.01;0.09;5.76;25;50;15;10;9.8;16.9;0.2;1.9;10.1;71.9;57.7;70;;;;;;;;;;;
2-May-16;3764;M6;24491;1.37;0.01;1.47;8.06;60;150;25;5;10.3;29;0.1;2.3;13;59.7;4.5;58;100;5;5;11.3;8.03;0.02;30.52;8.19;25.53;91.12;89
2-May-16;3765;M2A;43886;1.11;0.01;0.13;8.59;10;0;30;5;10.2;22.1;0.1;2.7;20.3;82.1;79.8;80;;;;;;;;;;;
2-May-16;3766;M4B;44230;0.52;1.12;5.34;12.49;20;200;25;5;10.1;5.3;14.1;18.8;14.4;73.1;25.4;71;200;20;5;11.4;1.16;0.42;45.84;6.27;18.84;72.51;70.5
4-May-16;3767;M4B(Ox);61729;0.81;0.01;1.76;6.81;50;250;15;10;9.8;7.5;0.1;21.2;8;54.4;70.5;52.5;250;5;5;11.3;6.33;0.04;4.02;12.46;31.04;9.01;7
4-May-16;3768;M2(Ox);61654;0.54;0.01;0.09;9.01;15;0;15;15;10.2;10.2;0.1;1.7;15.4;75.5;70.4;73.5;;;;;;;;;;;
7-May-16;3769;M2A;33435;0.16;0.01;0.03;3.9;0;0;5;5;10.2;6.9;0.3;0.3;7.4;39.1;9;7.5;;;;;;;;;;;
9-May-16;3770;M4B;40020;0.16;0.08;0.83;5.59;10;120;15;5;10.2;7.2;6.7;3.7;8.6;28.5;2.9;26.5;150;10;5;11.3;2.84;0.52;23.68;6.97;53.7;87.76;86
9-May-16;3771;M4B;15529;0.16;0.21;0.83;4.1;10;120;15;5;10.2;7.4;9.3;6.3;9;67;11.3;65;150;10;0;11.3;1.18;0.99;21.54;6.53;21.45;78.26;76.3
17-May-16;3789;M5;44318;2.44;0.02;0.5;6.15;45;50;55;10;10.2;38.1;0.2;7.8;8.6;90.6;90.8;88.5;;;;;;;;;;;
21-May-16;3790;MP;41145;0.15;1.01;1.35;2.87;40;150;35;5;9.8;2.1;16.8;14.5;5.7;74.5;54.3;7.25;200;10;0;11.4;0.45;1.86;14.17;6.18;12.49;40.38;38.4
26-May-16;3793;M4B;31905;0.09;2.37;1.06;5.06;40;150;10;5;10.1;0.9;36.7;4.9;8.2;55.7;26.4;54;100;10;5;11.3;0.65;3.08;21.77;5.42;23.56;66.58;65
30-May-16;3794;MP;39259;0.23;1.13;1.01;3.26;40;150;15;5;9.6;3.1;23.3;3.5;8.6;57.6;9.4;55.5;80;10;5;11.5;1.84;1.58;40.49;6.74;25.93;83.93;82
2-Jun-16;3795;M4B;40000;0.51;0.14;3.01;13.62;40;150;25;5;10.2;11.2;4;6.3;16.1;68.4;6.6;67;250;15;10;11.3;1.14;0.06;23.7;22.59;24.9;89.03;87
2-Jun-16;3796;M4B;112170;0.89;0.78;4.43;16.84;30;150;15;10;10.1;11.4;13;6.8;18.8;65.6;7.9;64;300;15;5;11.3;1.97;0.39;45.76;8.69;18.9;88.92;87
6-Jun-16;3797;M4B;117885;0.58;1.17;8.97;14.43;20;200;15;10;9.8;5.7;29.7;12.5;10.3;32.1;4.6;30;400;25;;11.3;1.76;0.59;50.41;5.05;50.17;93.31;91
6-Jun-16;3798;M4B;20074;0.17;0.08;0.9;4.34;10;100;7.5;5;9.9;6.9;5.6;4.2;9.2;43.2;5;41.2;150;10;;11.3;2.57;0.19;25.91;9.45;45.71;88.6;86.5
6-Jun-16;3799;M4B;25042;0.14;0.05;0.93;3.55;10;100;5;5;9.8;2.3;1.6;2.6;5.2;36.5;6.4;35;150;10;;11.3;2.13;0.15;23.56;8.5;50.15;86.29;84.3
13-Jun-16;3800;M4B;50565;0.27;0.08;1.1;5.73;5;150;20;5;10.1;10.9;10.1;3.8;11.4;22.5;2.1;20.5;150;10;5;11.5;3.94;0.43;25.2;7.58;53.78;89.98;88
26-Jun-16;3811;M6;66818;2.26;0.02;3.74;13.11;60;220;30;5;10.3;37.3;0.3;3.9;15.8;65.9;4.1;64;200;35;5;11.3;6.34;0.02;43.93;6.41;22.15;92.53;90.5
26-Jun-16;3812;M4BT;28410;2.3;0.01;3.09;16.25;20;200;30;5;10.3;30;0.1;4.9;23.9;87.6;10.7;85.5;200;10;5;11.4;4.07;0.01;47.01;7.9;10.18;87.35;85.5
26-Jun-16;3813;M2A;41580;1.69;0.01;0.24;16.86;10;50;30;8;10.3;27.1;0.1;2.5;25.2;94.3;55.9;92;;;;;;;;;;;
26-Jun-16;3814;M4B;72565;0.1;1.56;1.82;4.2;40;180;15;10;9.7;1.1;23.7;6.4;5.6;60;19.2;58;150;10;5;11.3;0.58;2.37;25.3;3.8;30.95;70.87;69
1-Jul-16;3815;M4B;141608;0.79;0.1;2.63;15.05;10;150;15;5;10.3;19.4;3.4;6.5;21.8;58.7;5.9;56.5;200;5;5;11.5;3.31;0.1;33.16;12.42;29.44;88.78;87
1-Jul-16;3816;MP;42334;0.39;0.96;5.6;9.76;40;200;10;5;10;6;25.5;12.6;9.5;51.8;7.4;50;250;5;0;11.3;1.48;0.56;47.64;5.08;41.46;90.57;88.5
1-Jul-16;3817;M4B;108071;0.78;0.27;2.6;15.68;20;150;25;5;10;15.8;6.3;6.4;21.8;69.8;8.6;68;150;5;0;11.4;1.82;0.27;38.73;11.05;13.2;86.17;84
1-Jul-16;3818;MP;226766;0.5;2.32;10.04;11.38;10;200;30;10;10.1;3.9;28.3;22.7;8.5;56.4;16.8;54;200;5;5;11.3;1.13;0.62;53.2;4.34;34.23;81.48;79.5
1-Jul-16;3819;MP;50798;0.53;0.89;3.62;11.01;40;200;30;5;9.9;8;23.3;8.3;11.3;47.2;7.2;45;200;5;;11.3;2.64;0.38;37.39;10.21;42.44;88.24;86
8-Jul-16;3820;M4B;80846;2.25;0.01;2;19.64;10;200;65;5;10.2;25.9;0;5.5;26.1;83;19.6;81;50;5;5;11.7;6.88;0.01;34.4;14.17;13.47;74.38;72.5
8-Jul-16;3821;M6;91402;1.68;0.02;3.46;10.64;60;250;40;5;10.2;24.3;0.3;5.7;20.4;74.1;8.4;72;200;15;5;11.8;4.51;0.02;41.88;7.95;19.67;88.57;86.5
8-Jul-16;3822;M6;45544;1.49;0.02;1.52;9.26;45;200;10;5;10.3;32.1;0.3;8.8;11.2;67.6;17.9;66;150;10;5;11.5;7.42;0.05;38.41;6.61;14.96;75.4;73.5
8-Jul-16;3823;M5;46406;1.23;0.01;0.22;10.98;45;0;60;15;10.2;27.4;0.1;4.5;11.4;74.6;63;72.5;;;;;;;;;;;
8-Jul-16;3824;M6;27319;1.74;0.06;1.67;6.83;60;200;25;5;10.3;34.5;1.2;4.2;9.9;72.2;9.2;70.5;150;10;5;11.6;6.96;0.17;36.34;5.37;15.18;83.12;81
